date,demand_MW,temp_c,wind_ms,precip_mm,sunshine_h,global_rad,pressure_hpa,humidity_pct,cloudiness,nao,price_eur_kwh,gdp_mln_eur,population,wind_energy_gwh,solar_energy_gwh,day_of_week,month,is_weekend,is_holiday
2009-02-10,14603.458333333334,3.8,4.8,8.2,0.0,79,991.2,92,8.0,0.06,0.15516666666666667,158302.88888888888,16505.0,381.75,3.75,1,2,0,0
2009-02-11,14297.125,2.4,3.3,2.3,4.0,461,1013.4,86,4.0,0.06,0.15516666666666667,158319.7111111111,16505.2,381.75,3.75,2,2,0,0
2009-02-12,13854.041666666666,1.6,2.4,0.5,7.0,690,1020.1,86,4.0,0.06,0.15516666666666667,158336.53333333333,16505.4,381.75,3.75,3,2,0,0
2009-02-13,13858.458333333334,1.7,2.3,2.3,0.3,216,1020.4,91,6.0,0.06,0.15516666666666667,158353.35555555555,16505.6,381.75,3.75,4,2,0,0
2009-02-14,12390.791666666666,-0.6,1.8,0.0,7.7,769,1027.9,85,1.0,0.06,0.15516666666666667,158370.17777777778,16505.8,381.75,3.75,5,2,1,0
2009-02-15,11879.416666666666,1.5,3.2,3.3,0.3,290,1025.7,92,7.0,0.06,0.15516666666666667,158387.0,16506.0,381.75,3.75,6,2,1,0
2009-02-16,13201.166666666666,6.1,3.1,5.9,0.9,418,1021.0,94,8.0,0.06,0.15516666666666667,158403.82222222222,16506.2,381.75,3.75,0,2,0,0
2009-02-17,13640.333333333334,4.0,3.6,3.8,0.0,174,1021.7,92,7.0,0.06,0.15516666666666667,158420.64444444445,16506.4,381.75,3.75,1,2,0,0
2009-02-18,13366.458333333334,-0.4,2.2,0.0,5.2,632,1027.7,74,6.0,0.06,0.15516666666666667,158437.46666666667,16506.6,381.75,3.75,2,2,0,0
2009-02-19,13591.083333333334,1.8,2.3,1.0,0.0,199,1026.4,89,8.0,0.06,0.15516666666666667,158454.2888888889,16506.8,381.75,3.75,3,2,0,0
2009-02-20,13125.166666666666,5.2,2.9,0.6,0.1,221,1028.3,94,8.0,0.06,0.15516666666666667,158471.11111111112,16507.0,381.75,3.75,4,2,0,0
2009-02-21,11779.833333333334,5.5,2.4,0.0,1.4,386,1029.9,86,8.0,0.06,0.15516666666666667,158487.93333333332,16507.2,381.75,3.75,5,2,1,0
2009-02-22,11759.541666666666,6.6,3.3,0.5,0.0,281,1022.3,87,8.0,0.06,0.15516666666666667,158504.75555555554,16507.4,381.75,3.75,6,2,1,0
2009-02-23,13053.375,6.1,3.8,0.7,1.1,349,1020.5,86,8.0,0.06,0.15516666666666667,158521.57777777777,16507.6,381.75,3.75,0,2,0,0
2009-02-24,12983.458333333334,4.1,2.3,0.0,1.0,342,1027.0,80,7.0,0.06,0.15516666666666667,158538.4,16507.8,381.75,3.75,1,2,0,0
2009-02-25,13416.125,4.9,3.6,0.6,0.7,209,1026.8,91,8.0,0.06,0.15516666666666667,158555.22222222222,16508.0,381.75,3.75,2,2,0,0
2009-02-26,13630.541666666666,6.8,4.7,1.6,2.0,614,1019.6,85,6.0,0.06,0.15516666666666667,158572.04444444444,16508.2,381.75,3.75,3,2,0,0
2009-02-27,13171.166666666666,7.4,3.3,3.4,0.0,188,1017.5,93,8.0,0.06,0.15516666666666667,158588.86666666667,16508.4,381.75,3.75,4,2,0,0
2009-02-28,11799.166666666666,7.2,2.3,0.5,0.5,342,1014.9,87,8.0,0.06,0.15516666666666667,158605.6888888889,16508.6,381.75,3.75,5,2,1,0
2009-03-01,11219.041666666666,6.5,3.1,0.5,3.8,654,1008.8,89,6.0,0.57,0.15516666666666667,158622.51111111112,16508.8,381.75,3.75,6,3,1,0
2009-03-02,12556.666666666666,5.4,3.0,0.0,2.8,555,1014.1,87,5.0,0.57,0.15516666666666667,158639.33333333334,16509.0,381.75,3.75,0,3,0,0
2009-03-03,12937.583333333334,5.8,4.5,0.0,0.0,273,1008.6,83,8.0,0.57,0.15516666666666667,158656.15555555557,16509.2,381.75,3.75,1,3,0,0
2009-03-04,13507.208333333334,6.0,5.5,0.1,0.0,256,987.8,76,7.0,0.57,0.15516666666666667,158672.97777777776,16509.4,381.75,3.75,2,3,0,0
2009-03-05,13090.583333333334,4.5,3.0,0.3,0.7,551,991.2,87,7.0,0.57,0.15516666666666667,158689.8,16509.6,381.75,3.75,3,3,0,0
2009-03-06,12700.791666666666,5.0,4.6,0.4,2.4,619,1002.1,82,6.0,0.57,0.15516666666666667,158706.6222222222,16509.8,381.75,3.75,4,3,0,0
2009-03-07,11617.625,4.4,3.0,0.2,5.8,862,1010.2,89,4.0,0.57,0.15516666666666667,158723.44444444444,16510.0,381.75,3.75,5,3,1,0
2009-03-08,11247.458333333334,7.4,6.0,6.8,6.5,1024,1002.4,78,6.0,0.57,0.15516666666666667,158740.26666666666,16510.2,381.75,3.75,6,3,1,0
2009-03-09,13323.125,5.8,5.2,0.3,0.6,304,1007.4,75,7.0,0.57,0.15516666666666667,158757.0888888889,16510.4,381.75,3.75,0,3,0,0
2009-03-10,12920.791666666666,5.6,3.8,4.9,0.2,219,1008.4,90,7.0,0.57,0.15516666666666667,158773.9111111111,16510.6,381.75,3.75,1,3,0,0
2009-03-11,12743.916666666666,6.7,3.1,0.0,6.5,995,1021.7,77,6.0,0.57,0.15516666666666667,158790.73333333334,16510.8,381.75,3.75,2,3,0,0
2009-03-12,12843.958333333334,8.0,4.3,2.9,0.0,212,1018.7,91,7.0,0.57,0.15516666666666667,158807.55555555556,16511.0,381.75,3.75,3,3,0,0
2009-03-13,12342.791666666666,7.7,2.3,0.0,6.3,998,1020.4,78,5.0,0.57,0.15516666666666667,158824.3777777778,16511.2,381.75,3.75,4,3,0,0
2009-03-14,11506.625,8.9,3.5,1.6,1.8,484,1016.2,84,7.0,0.57,0.15516666666666667,158841.2,16511.4,381.75,3.75,5,3,1,0
2009-03-15,11155.25,8.2,3.8,0.0,3.1,725,1027.7,80,7.0,0.57,0.15516666666666667,158858.02222222224,16511.6,381.75,3.75,6,3,1,0
2009-03-16,12184.833333333334,8.0,2.0,0.0,3.0,754,1033.1,87,6.0,0.57,0.15516666666666667,158874.84444444443,16511.8,381.75,3.75,0,3,0,0
2009-03-17,12705.458333333334,7.2,2.8,0.0,8.6,1322,1035.2,82,3.0,0.57,0.15516666666666667,158891.66666666666,16512.0,381.75,3.75,1,3,0,0
2009-03-18,12439.958333333334,4.5,1.4,0.0,7.9,1199,1033.0,80,5.0,0.57,0.15516666666666667,158908.48888888888,16512.2,381.75,3.75,2,3,0,0
2009-03-19,12155.0,7.0,3.3,0.0,7.8,1325,1029.2,74,4.0,0.57,0.15516666666666667,158925.3111111111,16512.4,381.75,3.75,3,3,0,0
2009-03-20,11941.25,4.4,2.5,0.0,11.2,1628,1032.6,71,0.0,0.57,0.15516666666666667,158942.13333333333,16512.6,381.75,3.75,4,3,0,0
2009-03-21,11208.041666666666,4.9,1.8,0.0,11.1,1609,1029.0,67,1.0,0.57,0.15516666666666667,158958.95555555556,16512.8,381.75,3.75,5,3,1,0
2009-03-22,11072.458333333334,8.1,4.3,0.0,6.1,1150,1026.2,78,7.0,0.57,0.15516666666666667,158975.77777777778,16513.0,381.75,3.75,6,3,1,0
2009-03-23,13196.666666666666,7.0,5.6,5.8,1.7,410,1010.1,79,7.0,0.57,0.15516666666666667,158992.6,16513.2,381.75,3.75,0,3,0,0
2009-03-24,12872.583333333334,5.0,4.3,0.8,8.2,1348,1009.7,75,5.0,0.57,0.15516666666666667,159009.42222222223,16513.4,381.75,3.75,1,3,0,0
2009-03-25,12838.291666666666,5.9,5.0,8.7,2.4,700,999.7,86,8.0,0.57,0.15516666666666667,159026.24444444446,16513.6,381.75,3.75,2,3,0,0
2009-03-26,12928.041666666666,7.3,4.8,4.8,0.2,297,1000.5,89,7.0,0.57,0.15516666666666667,159043.06666666668,16513.8,381.75,3.75,3,3,0,0
2009-03-27,12762.916666666666,6.8,5.3,1.3,4.7,1071,996.9,73,6.0,0.57,0.15516666666666667,159059.88888888888,16514.0,381.75,3.75,4,3,0,0
2009-03-28,11488.25,6.1,2.8,8.8,3.3,790,995.6,86,7.0,0.57,0.15516666666666667,159076.7111111111,16514.2,381.75,3.75,5,3,1,0
2009-03-29,10551.0,5.7,2.6,0.0,4.2,1035,1011.2,79,7.0,0.57,0.15516666666666667,159093.53333333333,16514.4,381.75,3.75,6,3,1,0
2009-03-30,12253.5,5.0,1.8,0.0,10.2,1610,1021.3,75,3.0,0.57,0.15516666666666667,159110.35555555555,16514.6,381.75,3.75,0,3,0,0
2009-03-31,12229.041666666666,7.3,2.2,0.0,11.0,1747,1023.9,75,1.0,0.57,0.15516666666666667,159127.17777777778,16514.8,381.75,3.75,1,3,0,0
2009-04-01,11905.958333333334,9.7,4.3,0.0,11.1,1708,1022.2,80,1.0,-0.2,0.15516666666666667,159144.0,16515.0,381.75,3.75,2,4,0,0
2009-04-02,12187.25,11.9,4.5,0.0,12.0,1841,1019.1,70,0.0,-0.2,0.15516666666666667,159075.47252747254,16515.285714285714,381.75,3.75,3,4,0,0
2009-04-03,12064.791666666666,13.3,2.0,0.0,11.7,1723,1015.9,71,0.0,-0.2,0.15516666666666667,159006.94505494504,16515.571428571428,381.75,3.75,4,4,0,0
2009-04-04,10753.125,9.6,3.3,0.0,0.4,499,1019.6,86,8.0,-0.2,0.15516666666666667,158938.41758241758,16515.85714285714,381.75,3.75,5,4,1,0
2009-04-05,10580.541666666666,9.4,2.0,0.0,5.9,1202,1022.9,83,4.0,-0.2,0.15516666666666667,158869.8901098901,16516.14285714286,381.75,3.75,6,4,1,0
2009-04-06,11887.166666666666,12.4,2.9,0.0,8.8,1631,1012.8,73,2.0,-0.2,0.15516666666666667,158801.36263736265,16516.428571428572,381.75,3.75,0,4,0,0
2009-04-07,12166.583333333334,10.6,2.8,0.0,0.3,562,1009.4,83,6.0,-0.2,0.15516666666666667,158732.83516483515,16516.714285714286,381.75,3.75,1,4,0,0
2009-04-08,12444.083333333334,8.9,4.6,2.2,3.8,659,1010.6,85,3.0,-0.2,0.15516666666666667,158664.3076923077,16517.0,381.75,3.75,2,4,0,0
2009-04-09,12324.916666666666,10.7,2.7,0.1,2.5,736,1013.5,89,5.0,-0.2,0.15516666666666667,158595.78021978022,16517.285714285714,381.75,3.75,3,4,0,0
2009-04-10,12648.0,17.3,4.4,0.2,9.2,1707,1006.9,62,4.0,-0.2,0.15516666666666667,158527.25274725276,16517.571428571428,381.75,3.75,4,4,0,1
2009-04-11,11089.0,16.7,2.1,0.2,5.2,1266,1009.0,66,6.0,-0.2,0.15516666666666667,158458.72527472526,16517.85714285714,381.75,3.75,5,4,1,0
2009-04-12,10094.791666666666,14.0,2.3,5.8,2.2,1096,1010.7,84,7.0,-0.2,0.15516666666666667,158390.1978021978,16518.14285714286,381.75,3.75,6,4,1,1
2009-04-13,10165.291666666666,11.6,2.4,0.0,9.5,1806,1010.2,83,1.0,-0.2,0.15516666666666667,158321.67032967033,16518.428571428572,381.75,3.75,0,4,0,1
2009-04-14,11756.166666666666,13.0,2.6,0.0,8.5,1751,1010.3,78,3.0,-0.2,0.15516666666666667,158253.14285714287,16518.714285714286,381.75,3.75,1,4,0,0
2009-04-15,12080.25,17.3,3.8,0.0,12.5,1954,1008.8,61,1.0,-0.2,0.15516666666666667,158184.61538461538,16519.0,381.75,3.75,2,4,0,0
2009-04-16,12663.333333333334,14.5,2.5,0.3,3.0,1183,1006.1,75,6.0,-0.2,0.15516666666666667,158116.0879120879,16519.285714285714,381.75,3.75,3,4,0,0
2009-04-17,12759.75,12.6,3.7,2.3,6.3,1473,1006.8,77,5.0,-0.2,0.15516666666666667,158047.56043956045,16519.571428571428,381.75,3.75,4,4,0,0
2009-04-18,11081.083333333334,11.9,5.0,0.0,12.8,2264,1015.4,61,1.0,-0.2,0.15516666666666667,157979.03296703298,16519.85714285714,381.75,3.75,5,4,1,0
2009-04-19,10248.458333333334,11.7,2.5,0.0,8.1,1662,1022.4,74,2.0,-0.2,0.15516666666666667,157910.5054945055,16520.14285714286,381.75,3.75,6,4,1,0
2009-04-20,11837.25,13.1,3.0,0.0,12.1,2132,1024.9,71,0.0,-0.2,0.15516666666666667,157841.97802197802,16520.428571428572,381.75,3.75,0,4,0,0
2009-04-21,11922.125,12.3,2.8,0.0,13.2,2301,1025.0,70,0.0,-0.2,0.15516666666666667,157773.45054945056,16520.714285714286,381.75,3.75,1,4,0,0
2009-04-22,11992.25,10.1,3.3,0.0,12.1,2304,1025.1,73,1.0,-0.2,0.15516666666666667,157704.92307692306,16521.0,381.75,3.75,2,4,0,0
2009-04-23,11936.791666666666,9.9,2.0,0.0,6.8,1755,1024.8,75,4.0,-0.2,0.15516666666666667,157636.3956043956,16521.285714285714,381.75,3.75,3,4,0,0
2009-04-24,11703.916666666666,12.4,4.0,0.0,13.2,2304,1018.9,66,0.0,-0.2,0.15516666666666667,157567.86813186813,16521.571428571428,381.75,3.75,4,4,0,0
2009-04-25,10938.416666666666,13.9,3.6,0.0,7.7,1808,1010.7,64,4.0,-0.2,0.15516666666666667,157499.34065934067,16521.85714285714,381.75,3.75,5,4,1,0
2009-04-26,10181.708333333334,13.3,1.7,2.8,3.6,1099,1007.9,84,8.0,-0.2,0.15516666666666667,157430.81318681317,16522.14285714286,381.75,3.75,6,4,1,0
2009-04-27,12034.125,11.7,4.0,4.4,6.1,1475,1001.2,76,6.0,-0.2,0.15516666666666667,157362.2857142857,16522.428571428572,381.75,3.75,0,4,0,0
2009-04-28,12131.0,9.2,2.3,1.6,1.3,638,1002.9,86,6.0,-0.2,0.15516666666666667,157293.75824175825,16522.714285714286,381.75,3.75,1,4,0,0
2009-04-29,11727.166666666666,9.9,1.8,0.0,6.4,1592,1010.9,76,2.0,-0.2,0.15516666666666667,157225.23076923078,16523.0,381.75,3.75,2,4,0,0
2009-04-30,9179.416666666666,12.4,2.1,0.0,10.2,2097,1018.7,69,2.0,-0.2,0.15516666666666667,157156.7032967033,16523.285714285714,381.75,3.75,3,4,0,1
2009-05-01,11091.583333333334,14.3,2.0,0.0,10.8,2120,1023.6,75,2.0,1.68,0.15516666666666667,157088.17582417582,16523.571428571428,381.75,3.75,4,5,0,0
2009-05-02,10452.625,12.7,2.3,0.0,8.3,1585,1027.4,78,3.0,1.68,0.15516666666666667,157019.64835164836,16523.85714285714,381.75,3.75,5,5,1,0
2009-05-03,10175.75,9.3,2.9,0.4,4.0,1196,1024.9,81,6.0,1.68,0.15516666666666667,156951.1208791209,16524.14285714286,381.75,3.75,6,5,1,0
2009-05-04,11791.166666666666,10.1,3.0,0.6,9.0,1913,1024.8,68,5.0,1.68,0.15516666666666667,156882.5934065934,16524.428571428572,381.75,3.75,0,5,0,0
2009-05-05,12270.041666666666,11.7,4.2,8.1,0.1,611,1018.4,90,8.0,1.68,0.15516666666666667,156814.06593406593,16524.714285714286,381.75,3.75,1,5,0,0
2009-05-06,12651.458333333334,13.1,4.8,3.7,0.3,723,1015.6,81,8.0,1.68,0.15516666666666667,156745.53846153847,16525.0,381.75,3.75,2,5,0,0
2009-05-07,12124.416666666666,12.8,3.9,0.0,5.1,1259,1014.5,80,5.0,1.68,0.15516666666666667,156677.01098901097,16525.285714285714,381.75,3.75,3,5,0,0
2009-05-08,12261.5,12.0,4.9,1.5,7.4,1578,1012.9,72,4.0,1.68,0.15516666666666667,156608.4835164835,16525.571428571428,381.75,3.75,4,5,0,0
2009-05-09,10486.541666666666,11.5,2.3,0.0,5.6,1949,1017.6,69,5.0,1.68,0.15516666666666667,156539.95604395604,16525.85714285714,381.75,3.75,5,5,1,0
2009-05-10,9651.041666666666,13.6,2.7,0.0,12.9,2500,1019.4,65,2.0,1.68,0.15516666666666667,156471.42857142858,16526.14285714286,381.75,3.75,6,5,1,0
2009-05-11,12007.5,11.8,6.3,0.0,10.0,2316,1021.0,67,3.0,1.68,0.15516666666666667,156402.9010989011,16526.428571428572,381.75,3.75,0,5,0,0
2009-05-12,12226.958333333334,13.1,6.7,0.0,8.4,2226,1021.1,50,4.0,1.68,0.15516666666666667,156334.37362637362,16526.714285714286,381.75,3.75,1,5,0,0
2009-05-13,12216.333333333334,15.9,6.1,0.0,6.6,2078,1016.2,54,7.0,1.68,0.15516666666666667,156265.84615384616,16527.0,381.75,3.75,2,5,0,0
2009-05-14,12568.833333333334,16.4,4.1,2.3,2.1,1418,1008.1,62,8.0,1.68,0.15516666666666667,156197.3186813187,16527.285714285714,381.75,3.75,3,5,0,0
2009-05-15,12772.666666666666,13.5,2.9,8.9,0.3,595,1005.3,92,7.0,1.68,0.15516666666666667,156128.7912087912,16527.571428571428,381.75,3.75,4,5,0,0
2009-05-16,10696.541666666666,12.6,4.0,0.2,8.0,1552,1011.3,78,5.0,1.68,0.15516666666666667,156060.26373626373,16527.85714285714,381.75,3.75,5,5,1,0
2009-05-17,10260.791666666666,13.0,3.7,12.8,2.6,1003,1012.0,83,6.0,1.68,0.15516666666666667,155991.73626373627,16528.14285714286,381.75,3.75,6,5,1,0
2009-05-18,11846.083333333334,13.9,4.3,0.0,10.5,2054,1017.1,71,4.0,1.68,0.15516666666666667,155923.2087912088,16528.428571428572,381.75,3.75,0,5,0,0
2009-05-19,11987.541666666666,14.0,2.8,0.0,7.3,1744,1020.3,74,4.0,1.68,0.15516666666666667,155854.6813186813,16528.714285714286,381.75,3.75,1,5,0,0
2009-05-20,11504.541666666666,14.3,2.4,0.0,9.6,2274,1020.5,70,3.0,1.68,0.15516666666666667,155786.15384615384,16529.0,381.75,3.75,2,5,0,0
2009-05-21,9464.583333333334,13.7,2.2,0.0,6.2,1876,1014.0,73,4.0,1.68,0.15516666666666667,155717.62637362638,16529.285714285714,381.75,3.75,3,5,0,1
2009-05-22,10388.625,13.3,3.0,0.6,11.7,2382,1016.5,72,5.0,1.68,0.15516666666666667,155649.0989010989,16529.571428571428,381.75,3.75,4,5,0,0
2009-05-23,9489.0,16.2,2.0,0.0,7.1,2192,1019.0,68,5.0,1.68,0.15516666666666667,155580.57142857142,16529.85714285714,381.75,3.75,5,5,1,0
2009-05-24,9239.791666666666,16.2,2.5,0.0,14.8,2764,1019.4,69,0.0,1.68,0.15516666666666667,155512.04395604396,16530.14285714286,381.75,3.75,6,5,1,0
2009-05-25,11474.458333333334,18.7,2.7,0.1,9.9,2208,1015.8,69,4.0,1.68,0.15516666666666667,155443.5164835165,16530.428571428572,381.75,3.75,0,5,0,0
2009-05-26,12336.25,14.3,4.7,25.6,2.7,725,1011.9,88,6.0,1.68,0.15516666666666667,155374.98901098903,16530.714285714286,381.75,3.75,1,5,0,0
2009-05-27,12316.416666666666,12.2,5.3,0.2,4.4,1370,1022.5,78,6.0,1.68,0.15516666666666667,155306.46153846153,16531.0,381.75,3.75,2,5,0,0
2009-05-28,12499.791666666666,15.2,3.6,0.0,9.0,2025,1027.7,77,4.0,1.68,0.15516666666666667,155237.93406593407,16531.285714285714,381.75,3.75,3,5,0,0
2009-05-29,11736.166666666666,15.0,3.3,0.0,15.0,2971,1032.0,60,0.0,1.68,0.15516666666666667,155169.4065934066,16531.571428571428,381.75,3.75,4,5,0,0
2009-05-30,10387.291666666666,16.5,4.3,0.0,15.0,2790,1027.1,61,1.0,1.68,0.15516666666666667,155100.8791208791,16531.85714285714,381.75,3.75,5,5,1,0
2009-05-31,8901.625,18.6,4.1,0.0,11.7,2449,1024.2,65,2.0,1.68,0.15516666666666667,155032.35164835164,16532.14285714286,381.75,3.75,6,5,1,1
2009-06-01,10108.0,19.1,3.8,0.0,14.4,2605,1023.0,69,1.0,-1.21,0.15516666666666667,154963.82417582418,16532.428571428572,381.75,3.75,0,6,0,1
2009-06-02,12047.5,16.1,4.2,0.0,13.0,2859,1022.0,68,2.0,-1.21,0.15516666666666667,154895.2967032967,16532.714285714286,381.75,3.75,1,6,0,0
2009-06-03,12299.583333333334,12.6,4.1,0.0,5.4,1714,1019.6,64,6.0,-1.21,0.15516666666666667,154826.76923076922,16533.0,381.75,3.75,2,6,0,0
2009-06-04,11742.583333333334,10.5,3.2,0.2,3.3,1438,1016.0,69,7.0,-1.21,0.15516666666666667,154758.24175824175,16533.285714285714,381.75,3.75,3,6,0,0
2009-06-05,11443.291666666666,10.1,2.1,0.1,3.6,1306,1010.7,72,5.0,-1.21,0.15516666666666667,154689.7142857143,16533.571428571428,381.75,3.75,4,6,0,0
2009-06-06,10404.541666666666,11.7,4.0,0.0,4.8,1687,1003.2,66,5.0,-1.21,0.15516666666666667,154621.18681318683,16533.85714285714,381.75,3.75,5,6,1,0
2009-06-07,9396.791666666666,11.2,2.6,10.9,1.5,1071,1002.9,84,7.0,-1.21,0.15516666666666667,154552.65934065933,16534.14285714286,381.75,3.75,6,6,1,0
2009-06-08,11326.041666666666,14.1,2.8,0.1,8.6,2123,1007.0,72,5.0,-1.21,0.15516666666666667,154484.13186813187,16534.428571428572,381.75,3.75,0,6,0,0
2009-06-09,11518.041666666666,14.8,4.3,9.9,5.4,1672,1005.2,81,7.0,-1.21,0.15516666666666667,154415.6043956044,16534.714285714286,381.75,3.75,1,6,0,0
2009-06-10,12048.75,14.2,2.8,6.6,2.2,1404,1011.1,82,8.0,-1.21,0.15516666666666667,154347.07692307694,16535.0,381.75,3.75,2,6,0,0
2009-06-11,12136.416666666666,13.1,3.3,10.3,4.9,1544,1013.4,81,7.0,-1.21,0.15516666666666667,154278.54945054944,16535.285714285714,381.75,3.75,3,6,0,0
2009-06-12,12342.291666666666,13.2,3.0,0.0,14.8,2783,1020.8,70,2.0,-1.21,0.15516666666666667,154210.02197802198,16535.571428571428,381.75,3.75,4,6,0,0
2009-06-13,10843.375,14.9,1.7,0.0,11.4,2595,1021.2,72,4.0,-1.21,0.15516666666666667,154141.4945054945,16535.85714285714,381.75,3.75,5,6,1,0
2009-06-14,9720.583333333334,16.6,2.5,4.1,3.7,1102,1017.7,83,7.0,-1.21,0.15516666666666667,154072.96703296702,16536.14285714286,381.75,3.75,6,6,1,0
2009-06-15,11410.041666666666,15.4,1.5,1.2,3.9,1381,1016.7,79,6.0,-1.21,0.15516666666666667,154004.43956043955,16536.428571428572,381.75,3.75,0,6,0,0
2009-06-16,11617.041666666666,13.8,2.1,5.9,7.8,1918,1021.5,83,4.0,-1.21,0.15516666666666667,153935.9120879121,16536.714285714286,381.75,3.75,1,6,0,0
2009-06-17,11442.166666666666,17.3,2.9,0.3,10.2,2427,1019.9,71,4.0,-1.21,0.15516666666666667,153867.38461538462,16537.0,381.75,3.75,2,6,0,0
2009-06-18,11741.666666666666,17.2,3.4,0.1,7.4,2201,1016.6,65,7.0,-1.21,0.15516666666666667,153798.85714285713,16537.285714285714,381.75,3.75,3,6,0,0
2009-06-19,11621.458333333334,15.3,4.1,0.2,9.8,2151,1018.3,68,6.0,-1.21,0.15516666666666667,153730.32967032967,16537.571428571428,381.75,3.75,4,6,0,0
2009-06-20,10548.916666666666,14.4,3.3,0.2,7.1,1743,1021.2,72,6.0,-1.21,0.15516666666666667,153661.8021978022,16537.85714285714,381.75,3.75,5,6,1,0
2009-06-21,10377.083333333334,13.5,2.7,0.2,7.0,2120,1022.7,75,6.0,-1.21,0.15516666666666667,153593.27472527474,16538.14285714286,381.75,3.75,6,6,1,0
2009-06-22,11502.583333333334,14.4,2.6,0.0,7.2,1945,1027.5,72,5.0,-1.21,0.15516666666666667,153524.74725274724,16538.428571428572,381.75,3.75,0,6,0,0
2009-06-23,12112.0,16.3,4.1,0.0,14.6,2759,1027.8,69,1.0,-1.21,0.15516666666666667,153456.21978021978,16538.714285714286,381.75,3.75,1,6,0,0
2009-06-24,12040.75,18.1,4.6,0.0,14.2,2727,1021.1,71,1.0,-1.21,0.15516666666666667,153387.6923076923,16539.0,381.75,3.75,2,6,0,0
2009-06-25,12472.0,20.4,3.9,0.0,12.2,2485,1014.0,66,2.0,-1.21,0.15516666666666667,153319.16483516485,16539.285714285714,381.75,3.75,3,6,0,0
2009-06-26,12501.666666666666,20.0,2.7,1.8,4.4,1831,1011.8,78,6.0,-1.21,0.15516666666666667,153250.63736263735,16539.571428571428,381.75,3.75,4,6,0,0
2009-06-27,11458.125,19.9,1.6,0.0,2.4,1363,1014.5,87,5.0,-1.21,0.15516666666666667,153182.1098901099,16539.85714285714,381.75,3.75,5,6,1,0
2009-06-28,10858.25,19.8,1.5,1.2,3.6,1269,1016.0,90,6.0,-1.21,0.15516666666666667,153113.58241758242,16540.14285714286,381.75,3.75,6,6,1,0
2009-06-29,12373.0,20.5,2.1,0.0,9.7,2424,1018.7,83,4.0,-1.21,0.15516666666666667,153045.05494505496,16540.428571428572,381.75,3.75,0,6,0,0
2009-06-30,12492.291666666666,20.8,2.9,0.0,13.1,2765,1021.4,80,1.0,-1.21,0.15516666666666667,152976.52747252746,16540.714285714286,381.75,3.75,1,6,0,0
2009-07-01,12535.958333333334,21.1,3.0,0.0,10.7,2560,1022.3,77,2.0,-2.15,0.14083333333333334,152908.0,16541.0,381.75,3.75,2,7,0,0
2009-07-02,12728.291666666666,23.4,3.0,0.0,10.6,2246,1018.1,70,2.0,-2.15,0.14083333333333334,152992.35869565216,16541.293478260868,381.75,3.75,3,7,0,0
2009-07-03,12494.125,22.2,3.5,0.0,9.7,2382,1012.9,73,4.0,-2.15,0.14083333333333334,153076.71739130435,16541.58695652174,381.75,3.75,4,7,0,0
2009-07-04,10827.5,20.2,2.5,0.0,13.0,2573,1013.2,70,2.0,-2.15,0.14083333333333334,153161.0760869565,16541.880434782608,381.75,3.75,5,7,1,0
2009-07-05,10437.083333333334,20.6,2.2,0.0,9.1,2087,1010.3,71,4.0,-2.15,0.14083333333333334,153245.4347826087,16542.17391304348,381.75,3.75,6,7,1,0
2009-07-06,11935.583333333334,18.5,3.6,1.7,9.1,2070,1007.2,73,4.0,-2.15,0.14083333333333334,153329.79347826086,16542.467391304348,381.75,3.75,0,7,0,0
2009-07-07,11968.625,15.8,4.4,19.2,3.5,1257,1003.8,85,7.0,-2.15,0.14083333333333334,153414.15217391305,16542.760869565216,381.75,3.75,1,7,0,0
2009-07-08,12085.041666666666,15.6,4.1,5.1,4.5,1543,1008.0,82,7.0,-2.15,0.14083333333333334,153498.51086956522,16543.054347826088,381.75,3.75,2,7,0,0
2009-07-09,12082.541666666666,15.1,3.6,0.0,5.7,1410,1012.8,69,6.0,-2.15,0.14083333333333334,153582.86956521738,16543.347826086956,381.75,3.75,3,7,0,0
2009-07-10,12045.375,14.4,4.3,4.1,1.6,1121,1012.9,78,8.0,-2.15,0.14083333333333334,153667.22826086957,16543.641304347828,381.75,3.75,4,7,0,0
2009-07-11,10413.208333333334,16.6,2.6,0.0,7.0,2082,1013.8,74,7.0,-2.15,0.14083333333333334,153751.58695652173,16543.934782608696,381.75,3.75,5,7,1,0
2009-07-12,9417.0,17.5,3.4,6.5,4.7,969,1009.0,84,6.0,-2.15,0.14083333333333334,153835.94565217392,16544.228260869564,381.75,3.75,6,7,1,0
2009-07-13,11348.666666666666,18.2,3.0,0.0,9.3,1981,1010.9,73,5.0,-2.15,0.14083333333333334,153920.30434782608,16544.521739130436,381.75,3.75,0,7,0,0
2009-07-14,11546.958333333334,19.5,1.7,0.0,7.7,2039,1010.7,73,5.0,-2.15,0.14083333333333334,154004.66304347827,16544.815217391304,381.75,3.75,1,7,0,0
2009-07-15,11607.541666666666,19.7,4.3,0.3,11.5,2353,1015.8,68,4.0,-2.15,0.14083333333333334,154089.02173913043,16545.108695652172,381.75,3.75,2,7,0,0
2009-07-16,11524.916666666666,20.4,2.9,0.0,12.2,2491,1018.8,64,2.0,-2.15,0.14083333333333334,154173.38043478262,16545.402173913044,381.75,3.75,3,7,0,0
