date,temp_c,precip_mm,sunshine_h,global_rad,pressure_hpa,nao,gdp_mln_eur,population,wind_energy_gwh,solar_energy_gwh,day_of_week,month,is_weekend,is_holiday,sin1_ann,cos1_ann,sin2_ann,cos2_ann
2012-03-23,0.20340003272009197,-0.4789106033453993,1.5010504631683408,0.6804086386508935,1.2544412603727717,1.050420825804756,-0.6308614728659196,-0.7440559809545698,-0.6955200436314088,-0.5565885555603911,4,3,0,0,0.9897936029670716,0.14250832791617085,0.28210766268191934,-0.9593827529490743
2012-03-24,0.04394435954496843,-0.4789106033453993,1.3341655996429669,0.5288131953471471,1.3588814637130577,1.050420825804756,-0.6268025701897468,-0.7437345014407674,-0.6955200436314088,-0.5565885555603911,5,3,1,0,0.992098522791769,0.12546123335273648,0.24893980855376655,-0.9685189578512204
2012-03-25,-0.2111847175352292,-0.4789106033453993,0.8811923986455242,0.6955681829812681,1.891526500748531,1.050420825804756,-0.622743667513574,-0.7434130219269517,-0.6955200436314088,-0.5565885555603911,6,3,1,0,0.9941098647022418,0.10837701279187607,0.21547731504673012,-0.976508846196619
2012-03-26,-0.16334801558269202,-0.4789106033453993,1.5487318527470186,0.8294774912329108,2.194403090435346,1.050420825804756,-0.6186847648374012,-0.7430915424131493,-0.6955200436314088,-0.5565885555603911,0,3,0,0,0.9958270335100595,0.09126072172931188,0.18175978759137534,-0.9833429613388902
2012-03-27,-0.13145688094766741,-0.4789106033453993,1.2626435152749498,0.6665123896813834,2.100406907429103,1.050420825804756,-0.6146258621612284,-0.7427700628993469,-0.6955200436314088,-0.5565885555603911,1,3,0,0,0.9972495210773451,0.07411742515094435,0.14782713347053048,-0.9890132145779883
2012-03-28,-0.06767461167761794,-0.4789106033453993,1.4056876840109842,0.8357939680372335,1.6199819720637727,1.050420825804756,-0.6105669594850556,-0.7424485833855312,-0.6955200436314088,-0.5565885555603911,2,3,0,0,0.998376906467142,0.056952196034039754,0.11371951458594969,-0.9935128947338007
2012-03-29,-0.32280368875781557,-0.4789106033453993,-0.38236442518944685,-0.32896435467988466,0.9828967316880374,1.050420825804756,-0.6065080568088828,-0.7421271038717288,-0.6955200436314088,-0.5565885555603911,3,3,0,0,0.9992088560679753,0.03977011384605573,0.07947729992362097,-0.9968366760893436
2012-03-30,-0.3546948233928405,-0.4789106033453993,-1.1929480480269756,-0.8595484062429971,0.5442478776588312,1.050420825804756,-0.6024491541327099,-0.7418056243579264,-0.6955200436314088,-0.5565885555603911,4,3,0,0,0.9997451236925734,0.022576263041545485,0.045141017773971934,-0.9989806246941579
2012-03-31,-0.6417150351080628,-0.4789106033453993,-0.5492492887148204,-0.3340175361233429,0.1369310846317179,1.050420825804756,-0.5983902514565371,-0.7414841448441106,-0.6955200436314088,-0.5565885555603911,5,3,1,0,0.9999855506507186,0.005375731557583884,0.010751307763521931,-0.9999422030204416
2012-04-01,-0.9446808141407975,-0.4789106033453993,0.6427854507521337,0.2685743510090491,0.293591389642147,0.37534332627555284,-0.5943313487803643,-0.7411626653303083,-0.6955200436314088,-0.5565885555603911,6,4,1,0,0.9999300657962057,-0.011826390691832589,-0.02365112724523159,-0.9997202729664083
2012-04-02,-0.43442265998040225,-0.4789106033453993,-0.430045814768125,-0.009350628381152663,-0.5523742574141725,0.37534332627555284,-0.5995298843502078,-0.7404795213634648,-0.6955200436314088,-0.5565885555603911,0,4,0,0,0.9995786855478958,-0.029025013321975237,-0.05802556932878034,-0.9983150972033183
2012-04-03,-0.290912554122791,-0.33226606846656925,-0.14395747729605593,0.23320208090484157,-1.273011660462144,0.37534332627555284,-0.6047284199200513,-0.7397963773966347,-0.6955200436314088,-0.5565885555603911,1,4,0,0,0.9989315138848577,-0.046215046983708354,-0.09233133369539122,-0.9957283388645872
2012-04-04,-0.5300960638854763,-0.4789106033453993,-1.1929480480269756,-0.8519686340778098,-0.6463704404204276,0.37534332627555284,-0.609926955489895,-0.7391132334297913,-0.6955200436314088,-0.5565885555603911,2,4,0,0,0.9979887423155984,-0.06339140486951039,-0.12652781683868314,-0.9919630595773397
2012-04-05,-0.785225140965674,-0.4789106033453993,-0.38236442518944685,0.09550288657060527,0.283147369308116,0.37534332627555284,-0.6151254910597385,-0.738430089462948,-0.6955200436314088,-0.5565885555603911,3,4,0,0,0.9967506498213929,-0.08054900421874167,-0.16057454459499376,-0.9870237158387383
2012-04-06,-0.7692795736481617,-0.39511372627178215,1.048077262170898,0.8749561242240347,-0.28082972872942635,0.37534332627555284,-0.620324026629582,-0.7377469454961045,-0.6955200436314088,-0.5565885555603911,4,4,0,1,0.9952176027737294,-0.09768276782171599,-0.19443122004766197,-0.9809161537413774
2012-04-07,-0.8808985448707481,-0.4160629455401864,-0.7399748470295331,-0.21274118148034576,-0.5419302370801414,0.37534332627555284,-0.6255225621994255,-0.7370638015292744,-0.6955200436314088,-0.5565885555603911,5,4,1,0,0.9933900548258936,-0.11478762552212701,-0.22805777122151982,-0.9736476020539838
2012-04-08,-0.7373884390131369,-0.35321528773497357,0.23749363933336926,0.6500895499901442,-0.31216178973151926,0.37534332627555284,-0.6307210977692691,-0.736380657562431,-0.6955200436314088,-0.5565885555603911,6,4,1,1,0.9912685467787256,-0.13185851571739118,-0.2614143985111562,-0.965226663665613
2012-04-09,-0.290912554122791,1.4484175693477954,-1.1929480480269756,-0.8090165918084149,-1.7325485551594002,0.37534332627555284,-0.6359196333391108,-0.7356975135955875,-0.6955200436314088,-0.5565885555603911,0,4,0,1,0.9888537064205885,-0.1488903868564548,-0.29446162178680124,-0.9556633054034704
2012-04-10,-0.2111847175352292,0.3800073866591766,-1.1929480480269756,-0.526038430974755,-2.3905218362032095,0.37534332627555284,-0.6411181689089526,-0.7350143696287442,-0.6955200436314088,-0.5565885555603911,1,4,0,0,0.986146248341595,-0.16587819893463143,-0.3271603271220951,-0.9449688462364056
2012-04-11,-0.4663137946154268,-0.4370121648085907,-0.19163886687473414,0.3165795747219021,-1.774324636495524,0.37534332627555284,-0.6463167044787979,-0.7343312256619141,-0.6955200436314088,-0.5565885555603911,2,4,0,0,0.9831469737221499,-0.18281692498501992,-0.3594718130884232,-0.9331559438780432
2012-04-12,-0.5938783331555257,-0.12277387578252634,-0.5730899835041594,-0.05861914745487024,-1.346119802800349,0.37534332627555284,-0.6515152400486415,-0.7336480816950707,-0.6955200436314088,-0.5565885555603911,3,4,0,0,0.9798567700958665,-0.1997015525660636,-0.39135783656102596,-0.9202385798054075
2012-04-13,-0.561987198520501,0.2543120710487509,-0.9545411001335847,-0.22158424900639762,-1.0641312537815717,0.37534332627555284,-0.656713775618485,-0.7329649377282272,-0.6955200436314088,-0.5565885555603911,4,4,0,0,0.9762766110869321,-0.2165270852448144,-0.4227806579826773,-0.9062320427107697
2012-04-14,-0.514150496567964,-0.4789106033453993,1.2149621256962715,0.9204347572151585,-0.9074709487711426,0.37534332627555284,-0.6619123111883285,-0.7322817937613838,-0.6955200436314088,-0.5565885555603911,5,4,1,0,0.9724075561219968,-0.2332885440754552,-0.45370308603134424,-0.8911529104063087
2012-04-15,-0.6736061697430875,-0.4370121648085907,-0.6922934574508549,-0.11041425725031694,0.03249088129143184,0.37534332627555284,-0.667110846758172,-0.7315986497945537,-0.6955200436314088,-0.5565885555603911,6,4,1,0,0.9682507501166718,-0.2499809690726521,-0.4840885216389759,-0.8750190302029955
2012-04-16,-0.9287352468232852,-0.4789106033453993,0.9527144830135417,0.7675760185505477,0.6695761216671792,0.37534332627555284,-0.6723093823280156,-0.7309155058277104,-0.6955200436314088,-0.5565885555603911,0,4,0,0,0.9638074231367307,-0.26659942067929354,-0.5139010013093104,-0.8578494977869301
2012-04-17,-0.9446808141407975,0.002921439827899387,-0.8830190157655675,-0.06746221498092211,-0.9805790911093477,0.37534332627555284,-0.6775079178978591,-0.7302323618608669,-0.6955200436314088,-0.5565885555603911,1,4,0,0,0.9590788900341131,-0.28313898122818354,-0.5431052396834317,-0.8396646346181327
2012-04-18,-0.38658595802786505,0.0238706590963037,-0.14395747729605593,0.22814889946138336,-2.5576261615476694,0.37534332627555284,-0.6827064534677026,-0.7295492178940235,-0.6955200436314088,-0.5565885555603911,2,4,0,0,0.9540665500578387,-0.2995947563972602,-0.5716666713027052,-0.8204859638785327
2012-04-19,-0.3068581214403033,-0.39511372627178215,-0.23932025645341234,0.0020190298666283163,-2.7560625478942105,0.37534332627555284,-0.6879049890375462,-0.7288660739271934,-0.6955200436314088,-0.5565885555603911,3,4,0,0,0.9487718864399473,-0.31596187665790293,-0.5995514915196489,-0.8003361849976323
2012-04-20,-0.41847709266288996,-0.18562153358773922,-0.09627608771737796,-0.03461653559844373,-2.1294213278524943,0.37534332627555284,-0.6931035246073897,-0.72818292996035,-0.6955200436314088,-0.5565885555603911,4,4,0,0,0.9431964659565866,-0.33223549871590435,-0.6267266965083301,-0.7792391467859886
2012-04-21,-0.4822593619329393,0.1705151939751338,-0.47772720434680316,0.055077435022939554,-1.8265447381656672,0.37534332627555284,-0.6983020601772333,-0.7274997859935066,-0.6955200436314088,-0.5565885555603911,5,4,1,0,0.9373419384643772,-0.3484108069446808,-0.65316012232693,-0.7572198192083127
2012-04-22,-0.32280368875781557,-0.311316849198165,-0.02475400334936054,0.4088001360650145,-1.2834556807961748,0.37534332627555284,-0.7035005957470768,-0.7268166420266632,-0.6955200436314088,-0.5565885555603911,6,4,1,0,0.9312100364121947,-0.3644830148102912,-0.6788204829862357,-0.734304263829602
2012-04-23,-0.2271302848527415,-0.01802777944050483,-0.47772720434680316,0.2748908278133718,-1.7221045348253812,0.37534332627555284,-0.7086991313169203,-0.7261334980598331,-0.6955200436314088,-0.5565885555603911,0,4,0,0,0.9248025743285089,-0.38044736628785164,-0.7036774074790128,-0.7105196029692745
2012-04-24,-0.1792935829002046,-0.39511372627178215,0.14213086017601284,0.6841985247334871,-2.0563131855142895,0.37534332627555284,-0.7138976668867622,-0.7254503540929896,-0.6955200436314088,-0.5565885555603911,1,4,0,0,0.9181214482844364,-0.39629913726891813,-0.7277014757264236,-0.6858939875998223
2012-04-25,-0.13145688094766741,-0.2275199721245478,-0.23932025645341234,0.0070722113100865295,-1.9205409211719222,0.37534332627555284,-0.7190962024566057,-0.7247672101261462,-0.6955200436314088,-0.5565885555603911,2,4,0,0,0.9111686353326631,-0.41203363695942635,-0.7508642533989489,-0.6604565640279754
2012-04-26,0.0917810614975056,1.0084839647113055,-0.5015678991361423,-0.1407333459110662,-1.3983399044704918,0.37534332627555284,-0.7242947380264492,-0.7240840661593029,-0.6955200436314088,-0.5565885555603911,3,4,0,0,0.9039461929224011,-0.42764620926777464,-0.7731383255706026,-0.6342374393978054
2012-04-27,0.23529116735511685,-0.4789106033453993,0.28517502891204743,0.45933195049959663,-0.12416942371899725,0.37534332627555284,-0.7294932735962927,-0.7234009221924728,-0.6955200436314088,-0.5565885555603911,4,4,0,0,0.8964562582905575,-0.44313223418263453,-0.7944973291665992,-0.6072676460566135
2012-04-28,-0.05172904436010565,0.6313980178800281,-1.1929480480269756,-0.7951203428389049,-0.25994168806137624,0.37534332627555284,-0.7346918091661362,-0.7227177782256293,-0.6955200436314088,-0.5565885555603911,5,4,1,0,0.8887010478292915,-0.45848712914008766,-0.8149159841660791,-0.5795791048257612
2012-04-29,0.2671823019901415,-0.4789106033453993,-0.31084234082142953,-0.0624090335374639,-0.7821427047628066,0.37534332627555284,-0.7398903447359798,-0.7220346342587859,-0.6955200436314088,-0.5565885555603911,6,4,1,0,0.8806828564301475,-0.47370635037968,-0.8343701235229537,-0.5512045872199277
2012-04-30,0.7933860234680493,-0.4789106033453993,0.8811923986455242,1.3158462051657638,0.05337892195948193,0.37534332627555284,-0.7450888803058233,-0.7213514902919425,-0.6955200436314088,-0.5565885555603911,0,4,0,1,0.8724040568049612,-0.4887853942889926,-0.8528367217694595,-0.522177676659508
2012-05-01,0.6498759176104381,0.2543120710487509,-0.6684527626615158,0.1270852705922191,0.18915118630186092,-0.7891653604123227,-0.7502874158756668,-0.7206683463251123,-0.6955200436314088,-0.5565885555603911,1,5,0,0,0.8638670987837349,-0.503719798736334,-0.8702939222685674,-0.49253272872205434
2012-05-02,0.554202513705364,-0.14372309505093062,-0.47772720434680316,0.49849410668639776,-0.03017324071274217,-0.7891653604123227,-0.7554859514455103,-0.719985202358269,-0.6955200436314088,-0.5565885555603911,2,5,0,0,0.8550745085896934,-0.5185051443911569,-0.886721063082993,-0.46230483047981086
2012-05-03,0.2671823019901415,-0.4789106033453993,-1.1691073532376366,-0.6511046717003458,-0.5210421964120914,-0.7891653604123227,-0.760684487015354,-0.7193020583914256,-0.6955200436314088,-0.5565885555603911,3,5,0,0,0.8460288880917339,-0.5331370560318089,-0.9020987014301838,-0.43152975897147144
2012-05-04,-0.14740244826517973,-0.457961384076995,-1.0975852688696193,-0.6384717180917002,-1.0745752741156027,-0.7891653604123227,-0.7658830225851975,-0.7186189144245821,-0.6955200436314088,-0.5565885555603911,4,5,0,0,0.8367329140344921,-0.5476112038402311,-0.9164086366943458,-0.4002439388573056
2012-05-05,-0.3546948233928405,-0.4370121648085907,-1.1929480480269756,-0.3807594644753313,-0.7508106437607136,-0.7891653604123227,-0.771081558155041,-0.717935770457752,-0.6955200436314088,-0.5565885555603911,5,5,1,0,0.8271893372462497,-0.5619233046832195,-0.9296339319682695,-0.3684843993077793
2012-05-06,-0.43442265998040225,-0.4789106033453993,0.09444947059733486,0.871166238141441,-0.23905364739331428,-0.7891653604123227,-0.7762800937248845,-0.7172526264909086,-0.6955200436314088,-0.5565885555603911,6,5,1,0,0.8174009818249189,-0.5760691233798758,-0.9417589340994617,-0.3362887301766828
2012-05-07,-0.14740244826517973,-0.4789106033453993,0.9765551778028807,1.476284715995562,0.19959520663589192,-0.7891653604123227,-0.7814786292947281,-0.7165694825240653,-0.6955200436314088,-0.5565885555603911,0,5,0,0,0.8073707443023492,-0.5900444739548626,-0.9527692922168511,-0.3036950375106588
2012-05-08,0.4425835424827773,1.553163665689817,-1.1691073532376366,-0.35675685261890483,-0.5419302370801414,-0.7891653604123227,-0.7866771648645716,-0.7158863385572218,-0.6955200436314088,-0.5565885555603911,1,5,0,0,0.7971015927871943,-0.6038452208771035,-0.9626519747161487,-0.2707418984477642
2012-05-09,0.7774404561505367,2.0978433666683287,-0.6207713730828377,-0.10409778044599416,-0.4061579727377744,-0.7891653604123227,-0.7918757004344151,-0.7152031945903917,-0.6955200436314088,-0.5565885555603911,2,5,0,0,0.7865965660866021,-0.6174672802835514,-0.97139528468375,-0.23746831555846842
2012-05-10,1.192025206405858,1.6369605427634342,-1.002222489712263,-0.3820227598361959,-0.19727756605720223,-0.7891653604123227,-0.7970742360042569,-0.7145200506235483,-0.6955200436314088,-0.5565885555603911,3,5,0,0,0.7758587728069828,-0.6309066211876704,-0.9789888737409319,-0.20391367068311472
2012-05-11,0.47447467711780217,-0.4789106033453993,-0.31084234082142953,0.325422642247954,0.6278000403310553,-0.7891653604123227,-0.8022727715741005,-0.7138369066567049,-0.6955200436314088,-0.5565885555603911,4,5,0,0,0.7648913904341226,-0.6441592666722685,-0.9854237542919524,-0.17011767832049055
2012-05-12,-0.33874925607532813,-0.4370121648085907,0.8096703142775072,1.168040647944611,2.0064107244228357,-0.7891653604123227,-0.807471307143944,-0.7131537626898615,-0.6955200436314088,-0.5565885555603911,5,5,1,0,0.753697664392914,-0.6572212950663319,-0.9906923101615609,-0.13612033862266704
2012-05-13,-0.32280368875781557,-0.4789106033453993,1.071917956960237,1.213519280935735,1.5468738297255678,-0.7891653604123227,-0.8126698427137875,-0.7124706187230314,-0.6955200436314088,-0.5565885555603911,6,5,1,0,0.742280907086982,-0.6700888411055113,-0.994788305609327,-0.10196189005174576
2012-05-14,0.04394435954496843,-0.4789106033453993,1.691776021483053,1.8236909402333144,0.11604304396365593,-0.7891653604123227,-0.817868378283631,-0.711787474756188,-0.6955200436314088,-0.5565885555603911,0,5,0,0,0.7306444969184918,-0.6827580970759147,-0.9977068927101168,-0.06768276175455162
2012-05-15,-0.3068581214403033,0.5476011408064111,-0.5730899835041594,-0.18873856962391924,-0.47926611507596745,-0.7891653604123227,-0.8230669138534746,-0.7111043307893445,-0.6955200436314088,-0.5565885555603911,1,5,0,0,0.7187918772884233,-0.6952253139408722,-0.9994446170919858,-0.033323525711631344
2012-05-16,-0.41847709266288996,-0.2903676299297607,1.4295283788003232,1.3840641546524497,0.7740163250074652,-0.7891653604123227,-0.8282654494233181,-0.7104211868225011,-0.6955200436314088,-0.5565885555603911,2,5,0,0,0.7067265555776158,-0.7074868024503349,-0.9999994220246925,0.001075151282798226
2012-05-17,-0.06767461167761794,-0.4789106033453993,1.1911214309069325,1.4889176696042077,0.3771435523143711,-0.7891653604123227,-0.8334639849931617,-0.709738042855671,-0.6955200436314088,-0.5565885555603911,3,5,0,1,0.6944521021088763,-0.719538934232584,-0.9993706508539969,0.035472555753125565
