date,temp_c,wind_ms,precip_mm,sunshine_h,cloudiness,nao,wind_energy_gwh,solar_energy_gwh,day_of_week,month,is_weekend,is_holiday,sin1_ann,cos1_ann,sin2_ann,cos2_ann
2009-01-11,-1.9014148531915387,0.492814636712073,-0.4789106033453993,0.45205989243742106,-1.6445470988096302,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,6,1,1,0,0.18809941761179758,0.9821499931752291,0.3694836834473831,0.9292372181882051
2009-01-12,-1.104136487315921,1.990651908257836,0.0238706590963037,-1.1452666584482973,0.5926013377979414,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,0,1,0,0,0.20496611396949532,0.9787690698649216,0.4012289854475009,0.9159777842484877
2009-01-13,-0.9925175160933347,0.5641402210713954,0.3590581673907724,-1.1929480480269756,1.0400310251194558,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,1,1,0,0,0.22177215755648186,0.975098513039961,0.4324994021339788,0.901634220265486
2009-01-14,-1.0722453526808964,-0.5770691286777572,-0.4789106033453993,-0.9545411001335847,1.0400310251194558,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,2,1,0,0,0.23851257519407648,0.9711394088771653,0.4632579225674917,0.88622350294858
2009-01-15,-1.3114288624435817,-0.07779003816250314,-0.4789106033453993,0.45205989243742106,-0.3022580368450873,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,3,1,0,0,0.2551824131233728,0.9668929289391521,0.49346814167723735,0.8697638720650646
2009-01-16,-1.454938968301193,0.3501634679934291,-0.4789106033453993,-1.1929480480269756,1.0400310251194558,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,4,1,0,0,0.2717767384711357,0.9623603298276545,0.5230943033491326,0.8522748088519838
2009-01-17,-0.9287352468232852,1.2060704803052933,-0.33226606846656925,-1.002222489712263,0.5926013377979414,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,5,1,1,0,0.2882906407095177,0.9575429528116719,0.5521013427459208,0.8337770129585915
2009-01-18,-0.8490074102357235,1.9193263238985137,0.6523472371484326,-1.026063184501602,-0.3022580368450873,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,6,1,1,0,0.3047192331091634,0.9524422234305676,0.580454927809098,0.8142923779467267
2009-01-19,-0.9606263814583099,2.204628661335802,0.3800073866591766,-0.9545411001335847,0.5926013377979414,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,0,1,0,0,0.321057654185271,0.9470596510722283,0.6081214998935418,0.793843965378102
2009-01-20,-1.0881909199984088,0.9920937272273274,-0.2903676299297607,-0.35852373040010777,0.14517165047642705,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,1,1,0,0,0.3373010691361842,0.9413968285264122,0.6350683134867438,0.7724559775191742
2009-01-21,-1.1838643239034827,0.06486113055614104,-0.4789106033453993,-0.9545411001335847,1.0400310251194558,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,2,1,0,0,0.3534446712740877,0.9354554315134164,0.6612634749656386,0.7501537286959042
2009-01-22,-1.0881909199984088,2.13330307697648,0.9456363069060926,-1.1929480480269756,1.0400310251194558,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,3,1,0,0,0.3694836834473831,0.9292372181882051,0.6866759803451553,0.726963615332308
2009-01-23,-0.9127896795057728,1.77667515517987,4.255612951313971,-1.1929480480269756,1.0400310251194558,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,4,1,0,0,0.38541335945432564,0.9227440286201427,0.7112757519738151,0.7029130847082616
2009-01-24,-1.0881909199984088,-0.14911562252182492,-0.4789106033453993,-0.5730899835041594,0.14517165047642705,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,5,1,1,0,0.4012289854475009,0.9159777842484877,0.7350336741329412,0.6780306024735382
2009-01-25,-1.3752111317136309,0.9920937272273274,-0.4789106033453993,0.21365294454403028,-0.3022580368450873,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,6,1,1,0,0.4169258813287287,0.908940487313808,0.757921627497347,0.6523456189565258
2009-01-26,-1.5187212375712422,-0.07779003816250314,-0.4789106033453993,0.18981224975469105,-1.6445470988096302,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,0,1,0,0,0.4324994021339788,0.901634220265486,0.7799125224167177,0.6258885343075018
2009-01-27,-1.8057414492864647,-1.0050226348336895,-0.4789106033453993,0.47590058722676004,-1.197117411488116,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,1,1,0,0,0.44794493940789115,0.8940611451454876,0.8009803309782905,0.5986906625177215
2009-01-28,-1.8854692858740265,-0.4344179599591133,-0.4789106033453993,0.6427854507521337,-1.6445470988096302,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,2,1,0,0,0.4632579225674917,0.88622350294858,0.8211001178128892,0.5707841943569038
2009-01-29,-1.917360420509051,-0.5770691286777572,-0.4789106033453993,0.6904668403308118,-1.6445470988096302,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,3,1,0,0,0.4784338202547012,0.8781236129591848,0.8402480696078469,0.5422021592729845
2009-01-30,-1.7100680453813906,0.4214890523527512,-0.4789106033453993,0.6427854507521337,-2.539406473452659,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,4,1,0,0,0.49346814167723735,0.8697638720650646,0.8584015232918916,0.5129783862992281
2009-01-31,-1.7100680453813906,1.7053495708205475,-0.4789106033453993,0.7143075351201509,-2.091976786131145,-0.02970317344196907,-0.8044082071601062,-0.6015393770080089,5,1,1,0,0.5083564379375122,0.8611467540480451,0.8755389928586301,0.4831474640149688
2009-02-01,-1.9333059878265637,2.347279830054446,-0.4789106033453993,-0.21547956166407337,-0.3022580368450873,0.029366107766836215,-0.8044082071601062,-0.6015393770080089,6,2,1,0,0.5230943033491326,0.8522748088519838,0.8916401947968874,0.45274469960737107
2009-02-02,-1.5027756702537298,2.204628661335802,-0.4789106033453993,-1.1452666584482973,0.5926013377979414,0.029366107766836215,-0.8044082071601062,-0.6015393770080089,0,2,0,0,0.5376773767406141,0.8431506618282,0.9066860720977985,0.4218060770826634
2009-02-03,-1.3752111317136309,-0.5770691286777572,0.0238706590963037,-1.1929480480269756,1.0400310251194558,0.029366107766836215,-0.8044082071601062,-0.6015393770080089,1,2,0,0,0.5521013427459208,0.8337770129585915,0.9206588168102428,0.3903682146763026
2009-02-04,-1.6622313434288534,-1.4329761409896216,-0.4789106033453993,-1.1929480480269756,1.0400310251194558,0.029366107766836215,-0.8044082071601062,-0.6015393770080089,2,2,0,0,0.5663619330814524,0.8241566360566663,0.9335418911179212,0.35846832151248087
2009-02-05,-1.1998098912209954,-0.22044120688114702,0.14956597470672947,-0.8591783209762285,0.5926013377979414,0.029366107766836215,-0.8044082071601062,-0.6015393770080089,3,2,0,0,0.580454927809098,0.8142923779467267,0.945320046913132,0.3261441535642696
2009-02-06,-1.0722453526808964,-0.9336970504743674,-0.4789106033453993,-0.12011678250671695,0.14517165047642705,0.029366107766836215,-0.8044082071601062,-0.6015393770080089,4,2,0,0,0.5943761565849831,0.804187157621448,0.9559793438440766,0.2934339689665273
2009-02-07,-1.2635921604910445,-0.505743544318435,0.14956597470672947,-0.7399748470295331,0.5926013377979414,0.029366107766836215,-0.8044082071601062,-0.6015393770080089,5,2,1,0,0.6081214998935418,0.793843965378102,0.9655071658143364,0.2603764827344581
